date,round,total_sale,first_num,first_amount,carry_over,4등 당첨게임 수,5등 당첨게임 수,fourth_fifth_num,log_total_sale,cf_total_sale,cf_total_sale_adjusted
2022-12-17,1046.0,100924000000.0,12.0,2011415719,0.0,"139,560","2,260,269",2399829,25.337633595288544,,100924000000.0
2022-12-24,1047.0,103058000000.0,9.0,2748797875,0.0,"139,530","2,313,403",2452933,25.358557773487025,,103058000000.0
2022-12-31,1048.0,117324000000.0,17.0,1612494508,0.0,"170,086","2,721,555",2891641,25.488205175257946,,117324000000.0
2023-01-07,1049.0,108445000000.0,15.0,1727810100,0.0,"147,061","2,462,622",2609683,25.40950896896098,,108445000000.0
2023-01-14,1050.0,108073000000.0,17.0,1535083280,0.0,"144,610","2,402,116",2546726,25.406072761661513,,108073000000.0
2023-01-21,1051.0,119244000000.0,18.0,1669558480,0.0,"143,314","2,477,370",2620684,25.504437650983636,,119244000000.0
2023-01-28,1052.0,107565000000.0,11.0,2341682762,0.0,"148,178","2,405,830",2554008,25.401361152949057,,107565000000.0
2023-02-04,1053.0,113722000000.0,7.0,4090367411,0.0,"136,905","2,367,764",2504669,25.457022710630486,,113722000000.0
2023-02-11,1054.0,113661000000.0,9.0,3147925709,0.0,"140,308","2,407,955",2548263,25.456486170946665,,113661000000.0
2023-02-18,1055.0,112488000000.0,11.0,2362815205,0.0,"165,590","2,662,001",2827591,25.446112386234926,,112488000000.0
2023-02-25,1056.0,113280000000.0,14.0,1969662456,0.0,"150,996","2,464,595",2615591,25.453128466891823,,113280000000.0
2023-03-04,1057.0,112524000000.0,17.0,1616069714,0.0,"146,471","2,461,496",2607967,25.446432369171898,,112524000000.0
2023-03-11,1058.0,112041000000.0,13.0,2058020250,0.0,"152,446","2,545,208",2697654,25.442130712682278,,112041000000.0
2023-03-18,1059.0,110847000000.0,13.0,2033168481,0.0,"151,941","2,516,955",2668896,25.43141670904305,,110847000000.0
2023-03-25,1060.0,110677000000.0,28.0,898238907,0.0,"179,475","2,566,118",2745593,25.42988188632973,,110677000000.0
2023-04-01,1061.0,109909000000.0,11.0,2422768773,0.0,"145,857","2,425,576",2571433,25.422918587632633,,109909000000.0
2023-04-08,1062.0,107110000000.0,7.0,3801933804,0.0,"133,599","2,278,058",2411657,25.39712218072295,,107110000000.0
2023-04-15,1063.0,108347000000.0,7.0,3770311875,0.0,"139,518","2,401,618",2541136,25.408604876497467,,108347000000.0
2023-04-22,1064.0,109428000000.0,19.0,1348168106,0.0,"158,665","2,525,390",2684055,25.41853263568594,,109428000000.0
2023-04-29,1065.0,108182000000.0,14.0,1852593938,0.0,"148,561","2,416,212",2564773,25.40708083092447,,108182000000.0
2023-05-06,1066.0,106441000000.0,15.0,1670947250,0.0,"152,826","2,432,046",2584872,25.390856677976068,,106441000000.0
2023-05-13,1067.0,110703000000.0,13.0,1981114010,0.0,"163,488","2,567,588",2731076,25.430116776564798,,110703000000.0
2023-05-20,1068.0,108989000000.0,19.0,1363929514,0.0,"150,789","2,480,427",2631216,25.414512796651856,,108989000000.0
2023-05-27,1069.0,108389000000.0,14.0,1863217554,0.0,"146,335","2,419,527",2565862,25.408992444788158,,108389000000.0
2023-06-03,1070.0,107223000000.0,14.0,1859116929,0.0,"142,759","2,353,987",2496746,25.39817661480888,,107223000000.0
2023-06-10,1071.0,107363000000.0,5.0,5183979750,0.0,"143,234","2,391,950",2535184,25.39948145314748,,107363000000.0
2023-06-17,1072.0,108157000000.0,12.0,2175006375,0.0,"145,504","2,400,605",2546109,25.406849712170004,,108157000000.0
2023-06-24,1073.0,107352000000.0,11.0,2345227603,0.0,"146,834","2,387,538",2534372,25.399378991745067,,107352000000.0
2023-07-01,1074.0,105744000000.0,12.0,2134763657,0.0,"143,155","2,311,622",2454777,25.384286915674508,,105744000000.0
2023-07-08,1075.0,105635000000.0,9.0,2896337167,0.0,"134,529","2,267,024",2401553,25.38325559269861,,105635000000.0
2023-07-15,1076.0,103169000000.0,9.0,2672689750,0.0,"148,521","2,417,204",2565725,25.359634257271583,,103169000000.0
2023-07-22,1077.0,105927000000.0,7.0,3570901018,0.0,"149,808","2,428,987",2578795,25.386016014564714,,105927000000.0
2023-07-29,1078.0,105408000000.0,12.0,2141604938,0.0,"135,352","2,334,106",2469458,25.381104371501586,,105408000000.0
2023-08-05,1079.0,103120000000.0,9.0,2712329417,0.0,"145,773","2,344,700",2490473,25.359159195577345,,103120000000.0
2023-08-12,1080.0,104112000000.0,7.0,3639444429,0.0,"136,257","2,254,999",2391256,25.36873307969904,,104112000000.0
2023-08-19,1081.0,106974000000.0,11.0,2343892944,0.0,"143,152","2,390,493",2533645,25.3958516512271,,106974000000.0
2023-08-26,1082.0,107567000000.0,7.0,3720489643,0.0,"142,123","2,390,544",2532667,25.40137974618484,,107567000000.0
2023-09-02,1083.0,108995000000.0,15.0,1713084525,0.0,"154,536","2,501,816",2656352,25.41456784656379,,108995000000.0
2023-09-09,1084.0,109819000000.0,15.0,1738764600,0.0,"151,391","2,512,924",2664315,25.422099392946173,,109819000000.0
2023-09-16,1085.0,106250000000.0,23.0,1073277473,0.0,"156,670","2,475,529",2632199,25.389060644750938,,106250000000.0
2023-09-23,1086.0,109250000000.0,17.0,1515913809,0.0,"155,241","2,500,478",2655719,25.41690467092211,,109250000000.0
2023-09-30,1087.0,113961000000.0,16.0,1732253602,0.0,"149,854","2,506,601",2656455,25.459122121546393,,113961000000.0
2023-10-07,1088.0,109089000000.0,11.0,2434697898,0.0,"141,487","2,352,280",2493767,25.415429899771006,,109089000000.0
2023-10-14,1089.0,108726000000.0,9.0,2978522167,0.0,"138,575","2,338,390",2476965,25.412096792904485,,108726000000.0
2023-10-21,1090.0,108365000000.0,11.0,2386494614,0.0,"143,714","2,398,962",2542676,25.408770995586778,,108365000000.0
2023-10-28,1091.0,109336000000.0,9.0,2898470459,0.0,"149,578","2,481,449",2631027,25.41769154660891,,109336000000.0
2023-11-04,1092.0,108971000000.0,16.0,1583289844,0.0,"160,096","2,540,721",2700817,25.41434762873076,,108971000000.0
2023-11-11,1093.0,105589000000.0,13.0,1967040750,0.0,"141,232","2,327,509",2468741,25.38282003612618,,105589000000.0
2023-11-18,1094.0,104079000000.0,12.0,2112854469,0.0,"136,802","2,278,728",2415530,25.368416063110654,,104079000000.0
2023-11-25,1095.0,106161000000.0,10.0,2617825575,0.0,"135,653","2,278,659",2414312,25.38822264666978,,106161000000.0
2023-12-02,1096.0,105753000000.0,10.0,2539391175,0.0,"141,700","2,386,598",2528298,25.38437202326474,,105753000000.0
2023-12-09,1097.0,108873000000.0,7.0,3864293090,0.0,"135,670","2,317,263",2452933,25.41344790226034,,108873000000.0
2023-12-16,1098.0,103850000000.0,13.0,1930461895,0.0,"138,090","2,311,866",2449956,25.366213387268534,,103850000000.0
2023-12-23,1099.0,107511000000.0,9.0,2959934125,0.0,"134,122","2,306,011",2440133,25.400859004860617,,107511000000.0
2023-12-30,1100.0,116187000000.0,13.0,2207575472,0.0,"146,262","2,503,154",2649416,25.478466799029896,,116187000000.0
2024-01-06,1101.0,114759000000.0,13.0,2100529500,0.0,"159,797","2,596,082",2755879,25.466100114184034,,114759000000.0
2024-01-13,1102.0,113178000000.0,20.0,1383591413,0.0,"147,705","2,461,606",2609311,25.452227637538055,,113178000000.0
2024-01-20,1103.0,110195000000.0,17.0,1574419633,0.0,"144,537","2,436,768",2581305,25.425517360585065,,110195000000.0
2024-01-27,1104.0,112449000000.0,15.0,1817193100,0.0,"148,589","2,490,276",2638865,25.445765622470933,,112449000000.0
2024-02-03,1105.0,113295000000.0,15.0,1834853800,0.0,"148,700","2,503,114",2651814,25.453260873379932,,113295000000.0
2024-02-10,1106.0,126617000000.0,11.0,2790462819,0.0,"168,792","2,788,452",2957244,25.564432618842204,,126617000000.0
2024-02-17,1107.0,117665000000.0,14.0,2025625233,0.0,"162,265","2,581,512",2743777,25.491107440805333,,117665000000.0
2024-02-24,1108.0,114579000000.0,14.0,1957990849,0.0,"157,579","2,572,268",2729847,25.464530378362138,,114579000000.0
2024-03-02,1109.0,117196000000.0,17.0,1584352875,0.0,"180,255","2,734,683",2914938,25.48711358381406,,117196000000.0
2024-03-09,1110.0,115084000000.0,16.0,1647392719,0.0,"173,234","2,747,163",2920397,25.468928133454618,,115084000000.0
2024-03-16,1111.0,116383000000.0,16.0,1714662540,0.0,"171,363","2,608,760",2780123,25.48015231346772,,116383000000.0
2024-03-23,1112.0,114216000000.0,10.0,2804455650,0.0,"148,163","2,461,430",2609593,25.46135722943333,,114216000000.0
2024-03-30,1113.0,113342000000.0,14.0,1987426822,0.0,"146,997","2,444,535",2591532,25.45367563355302,,113342000000.0
2024-04-06,1114.0,113598000000.0,17.0,1583813824,0.0,"160,537","2,574,463",2735000,25.45593173744468,,113598000000.0
2024-04-13,1115.0,113939000000.0,12.0,2257278282,0.0,"158,614","2,584,491",2743105,25.458929054411087,,113939000000.0
2024-04-20,1116.0,110863000000.0,10.0,2695000238,0.0,"145,548","2,444,108",2589656,25.43156104173014,,110863000000.0
2024-04-27,1117.0,113895000000.0,9.0,3028385542,0.0,"155,379","2,567,618",2722997,25.458542808279716,,113895000000.0
2024-05-04,1118.0,113727000000.0,19.0,1477445132,0.0,"145,194","2,435,050",2580244,25.45706667653054,,113727000000.0
2024-05-11,1119.0,111841000000.0,19.0,1396028764,0.0,"155,000","2,560,859",2715859,25.440344056736716,,111841000000.0
2024-05-18,1120.0,114804000000.0,11.0,2522163375,0.0,"154,910","2,532,990",2687900,25.46649216343044,,114804000000.0
2024-05-25,1121.0,113899000000.0,11.0,2524513262,0.0,"148,984","2,494,773",2643757,25.458577927729753,,113899000000.0
2024-06-01,1122.0,115540000000.0,11.0,2556266046,0.0,"151,473","2,540,890",2692363,25.47288262729953,,115540000000.0
2024-06-08,1123.0,113143000000.0,16.0,1731310711,0.0,"147,087","2,456,500",2603587,25.451918342330988,,113143000000.0
2024-06-15,1124.0,112015000000.0,10.0,2623327913,0.0,"158,630","2,619,643",2778273,25.441898627845305,,112015000000.0
2024-06-22,1125.0,109407000000.0,12.0,2195289188,0.0,"147,313","2,442,674",2589987,25.418340710262086,,109407000000.0
2024-06-29,1126.0,111998000000.0,11.0,2386382421,0.0,"157,300","2,626,764",2784064,25.441746850939207,,111998000000.0
2024-07-06,1127.0,111571000000.0,12.0,2267891969,0.0,"145,646","2,443,423",2589069,25.437926996494213,,111571000000.0
2024-07-13,1128.0,111364000000.0,63.0,419925560,0.0,"153,592","2,545,750",2699342,25.43606995242766,,111364000000.0
2024-07-20,1129.0,110363000000.0,11.0,2369567660,0.0,"154,322","2,542,398",2696720,25.427040769688258,,110363000000.0
2024-07-27,1130.0,109515000000.0,12.0,2263301219,0.0,"137,397","2,334,975",2472372,25.41932736312257,,109515000000.0
2024-08-03,1131.0,109121000000.0,17.0,1542367898,0.0,"144,842","2,471,592",2616434,25.415723195222444,,109121000000.0
2024-08-10,1132.0,110018000000.0,11.0,2404951807,0.0,"148,359","2,463,697",2612056,25.423909825715494,,110018000000.0
2024-08-17,1133.0,111211000000.0,13.0,2105079491,0.0,"143,047","2,393,005",2536052,25.434695134733857,,111211000000.0
2024-08-24,1134.0,111660000000.0,14.0,1755689384,0.0,"180,353","2,807,905",2988258,25.438724376828624,,111660000000.0
2024-08-31,1135.0,113817000000.0,9.0,2953726125,0.0,"163,808","2,654,691",2818499,25.457857732367597,,113817000000.0
2024-09-07,1136.0,113032000000.0,12.0,2314468157,0.0,"144,451","2,452,383",2596834,25.450936801409917,,113032000000.0
2024-09-14,1137.0,119250000000.0,14.0,2023447688,0.0,"163,296","2,737,836",2901132,25.504487966714862,,119250000000.0
2024-09-21,1138.0,109652000000.0,14.0,1902656786,0.0,"145,690","2,404,999",2550689,25.420577551498045,,109652000000.0
2024-09-28,1139.0,117916000000.0,13.0,2167490972,0.0,"163,236","2,645,260",2808496,25.493238343509518,,117916000000.0
2024-10-05,1140.0,115239000000.0,12.0,2279823938,0.0,"158,343","2,644,989",2803332,25.47027406958257,,115239000000.0
2024-10-12,1141.0,115803000000.0,11.0,2457758285,0.0,"165,233","2,718,563",2883796,25.475156308485484,,115803000000.0
2024-10-19,1142.0,114254000000.0,9.0,3117517709,0.0,"146,936","2,474,033",2620969,25.461689877048777,,114254000000.0
2024-10-26,1143.0,116433000000.0,11.0,2545657023,0.0,"156,400","2,612,029",2768429,25.480581837218395,,116433000000.0
2024-11-02,1144.0,116379000000.0,18.0,1489347375,0.0,"172,239","2,766,594",2938833,25.480117943596344,,116379000000.0
2024-11-09,1145.0,116115000000.0,9.0,3051630084,0.0,"164,055","2,647,054",2811109,25.477846916271197,,116115000000.0
2024-11-16,1146.0,116695000000.0,11.0,2526476353,0.0,"158,146","2,677,017",2835163,25.482829530419597,,116695000000.0
2024-11-23,1147.0,115707000000.0,8.0,3323422079,0.0,"173,036","2,750,379",2923415,25.47432697061237,,115707000000.0
2024-11-30,1148.0,113189000000.0,13.0,2073332308,0.0,"154,963","2,581,682",2736645,25.452324824849,,113189000000.0
2024-12-07,1149.0,112147000000.0,17.0,1613380765,0.0,"145,209","2,448,589",2593798,25.443076347666302,,112147000000.0
2024-12-14,1150.0,114152000000.0,17.0,1570620309,0.0,"166,846","2,626,598",2793444,25.460796730574685,,114152000000.0
2024-12-21,1151.0,116118000000.0,17.0,1620503030,0.0,"163,055","2,635,014",2798069,25.47787275239268,,116118000000.0
2024-12-28,1152.0,120703000000.0,35.0,874349668,0.0,"146,890","2,440,804",2587694,25.516598819753444,,120703000000.0
2025-01-04,1153.0,126343000000.0,15.0,2027312925,0.0,"167,692","2,848,165",3015857,25.562266267583837,,126343000000.0
2025-01-11,1154.0,115268000000.0,15.0,1854965425,0.0,"154,785","2,559,114",2713899,25.470525688840578,,115268000000.0
2025-01-18,1155.0,118483000000.0,7.0,4066375179,0.0,"160,366","2,654,046",2814412,25.49803532731463,,118483000000.0
2025-01-25,1156.0,127644000000.0,21.0,1505207090,0.0,"162,883","2,706,409",2869292,25.57251097600394,,127644000000.0
2025-02-01,1157.0,123443000000.0,12.0,2257842157,0.0,"201,847","3,100,779",3302626,25.539045348011246,,123443000000.0
2025-02-08,1158.0,119706000000.0,21.0,1394358197,0.0,"155,209","2,610,120",2765329,25.50830457356739,,119706000000.0
2025-02-15,1159.0,124802000000.0,23.0,1284854250,0.0,"177,373","2,826,061",3003434,25.549994318394354,,124802000000.0
2025-02-22,1160.0,123178000000.0,12.0,2509359875,0.0,"160,611","2,681,692",2842303,25.536896300671483,,123178000000.0
2025-03-01,1161.0,123231000000.0,16.0,1792657969,0.0,"181,457","2,859,815",3041272,25.537326479770602,,123231000000.0
2025-03-08,1162.0,120578000000.0,36.0,823931021,0.0,"160,953","2,538,565",2699518,25.515562683371524,,120578000000.0
2025-03-15,1163.0,122246000000.0,15.0,1936891150,0.0,"168,204","2,795,027",2963231,25.529301244929687,,122246000000.0
2025-03-22,1164.0,121103000000.0,13.0,2193092164,0.0,"170,045","2,807,095",2977140,25.51990726011356,,121103000000.0
2025-03-29,1165.0,118112000000.0,13.0,2192485270,0.0,"158,014","2,630,455",2788469,25.494899163794,,118112000000.0
2025-04-05,1166.0,116718000000.0,14.0,2072319938,0.0,"147,837","2,456,735",2604572,25.483026605990148,,116718000000.0
2025-04-12,1167.0,118762000000.0,10.0,2884087913,0.0,"157,094","2,614,372",2771466,25.50038732738727,,118762000000.0
2025-04-19,1168.0,117812000000.0,13.0,2136635914,0.0,"166,163","2,712,545",2878708,25.492355970547905,,117812000000.0
2025-04-26,1169.0,118803000000.0,10.0,2852735813,0.0,"160,483","2,668,194",2828677,25.50073249608137,,118803000000.0
2025-05-03,1170.0,116710000000.0,20.0,1386550969,0.0,"163,866","2,637,401",2801267,25.482958062370674,,116710000000.0
2025-05-10,1171.0,115286000000.0,21.0,1128345286,0.0,"211,503","3,094,806",3306309,25.47068183447272,,115286000000.0
2025-05-17,1172.0,117565000000.0,13.0,2203004452,0.0,"152,897","2,590,472",2743369,25.49025720906598,,117565000000.0
2025-05-24,1173.0,118783000000.0,24.0,1179946063,0.0,"163,678","2,689,832",2853510,25.500564135992413,,118783000000.0
